X,Y,OBJECTID,id,address,downtown,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,city,state,zipcode,x_coord,y_coord,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,name,gis_id,globalid,url,GlobalID_2
1423122.03270807,591792.795997824,51,54,101 N. Gay Street,Y, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21202,1423122.03270844,591792.79599668,Designated Landmarks,Downtown,11,24510401001045,1,CENTRAL,18S UJ 61280 50298,Jamie Williams,4103964106,Department of Planning,War Memorial,38_52,{24314502-3B54-48B1-BD86-0EC3537DECE6},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,8d41e793-ea68-4935-a012-ac4910b481ae
1422017.79803991,591236.297110836,52,55,135 E. Baltimore Street,Y, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21202,1422017.79804027,591236.29710969,Designated Landmarks,Downtown,11,24510401001056,1,CENTRAL,18S UJ 60940 50136,Jamie Williams,4103964106,Department of Planning,Alexander Brown and Sons,38_53,{CBF4F309-3090-4975-8088-33EEFD894FFC},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,2cbd6b1d-8ca0-45bd-a190-e04da22c062a
1421929.70208749,591732.163245056,53,56,100 N. Calvert Street,Y, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21202,1421929.70208786,591732.16324393,Designated Landmarks,Downtown,11,24510401001035,1,CENTRAL,18S UJ 60917 50288,Jamie Williams,4103964106,Department of Planning,Baltimore City Courthouse,38_54,{C3EEA7A6-9719-4DB8-9D16-FD58898B7CC9},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,d6fbd313-d712-46dd-9ac5-f557e3b18865
1404401.16463808,618690.364905993,54,57,5914 Greenspring Avenue,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21209,1404401.16463844,618690.36490485,Designated Landmarks,Cheswolde,5,245102720032000,6,NORTHWESTERN,18S UJ 55757 58620,Jamie Williams,4103964106,Department of Planning,Carroll Hunting Lodge,38_55,{45CBDD4B-BDBB-47AB-9198-A5E710B05685},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,79f8c298-cb8e-4141-994b-8406c785dd78
1422165.71277031,591233.633402253,55,58,201 E. Baltimore Street,Y, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21202,1422165.71277069,591233.63340109,Designated Landmarks,Downtown,11,24510401001055,1,CENTRAL,18S UJ 60985 50134,Jamie Williams,4103964106,Department of Planning,Continental Trust Building,38_56,{5B652560-6E97-4BC5-8A10-FA9312C6E773},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,6800c24b-cd27-461a-9e24-f3f3d5e659ba
1397551.25084448,596846.961086333,56,59,Leakin Park,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21207,1397551.25084487,596846.96108518,Designated Landmarks,Franklintown,8,245102803011000,8,SOUTHWESTERN,18S UJ 53523 52010,Jamie Williams,4103964106,Department of Planning,"Crimea House, Chapel and Stables",38_57,{C0F0AB6E-58FA-43D9-85C4-672C836D26AC},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,e8863edb-87a6-43d2-bfd1-a638319e2761
1413728.91632375,598785.876499817,57,60,1500 W. North Avenue,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21217,1413728.91632411,598785.87649868,Designated Landmarks,Penn North,7,245101303003010,7,WESTERN,18S UJ 58465 52492,Jamie Williams,4103964106,Department of Planning,Etting Cemetary,38_58,{AD575475-6270-4C4D-94B2-7D08436A70EA},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,ba907b20-f642-4e8d-b53d-cce1e04cacd7
1422232.76381732,613847.010747568,58,61,431 Notre Dame Lane,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21212,1422232.7638177,613847.01074643,Designated Landmarks,Radnor-Winston,4,245102711012000,5,NORTHERN,18S UJ 61158 57024,Jamie Williams,4103964106,Department of Planning,Gallagher Mansion,38_59,{891BB48C-E384-4AA3-9D29-E1028567FA72},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,a4744ea4-ee7a-483e-a737-3eca26b74088
1394910.42049623,600147.715967705,59,63,5214 Windsor Mill Road,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21207,1394910.42049661,600147.71596659,Designated Landmarks,Dickeyville,8,245102803012004,8,SOUTHWESTERN,18S UJ 52741 53034,Jamie Williams,4103964106,Department of Planning,James Lawrence Kernan Hospital,38_61,{A9FB0AEC-13CA-4CB3-9B51-0115217DF14C},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,1be926e7-e14f-4eb0-9942-3860e0be63b8
1420628.25455915,586781.275837137,60,64,1021 Leadenhall Street,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21230,1420628.25455953,586781.27583602,Designated Landmarks,Sharp-Leadenhall,10,245102301001004,9,SOUTHERN,18S UJ 60487 48788,Jamie Williams,4103964106,Department of Planning,Leadenhall Baptist Church,38_62,{CEC3E874-DBB8-4EFE-B01B-45BF4236103A},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,1267e0e9-fa12-429b-9846-def75448d02f
1413410.18992708,587377.864538991,61,65,Carroll Park,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21230,1413410.18992744,587377.86453785,Designated Landmarks,Carroll Park,9,245102102002013,9,SOUTHERN,18S UJ 58291 49019,Jamie Williams,4103964106,Department of Planning,Mount Clare Mansion,38_63,{70AAA3D8-9044-4529-A4E7-E89FAD1333BF},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,cdc35eea-f7db-4ec9-930f-d0a8826b2f7f
1419905.57358982,597084.140730069,62,66,1400 Cathedral Street,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21201,1419905.57359019,597084.14072893,Designated Landmarks,Mid-Town Belvedere,11,245101102001007,1,CENTRAL,18S UJ 60336 51932,Jamie Williams,4103964106,Department of Planning,Mount Royal Station and Shed,38_64,{E9626FB3-4B57-4AAD-AAEA-07C520AD477F},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,cf7d5cb8-03d6-4104-bab7-ae250989c330
1420676.77086632,593368.344027797,63,67,100 W. Franklin - 502 Cathedral,Y, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21201,1420676.77086669,593368.34402668,Designated Landmarks,Mount Vernon,11,245101102003022,1,CENTRAL,18S UJ 60546 50795,Jamie Williams,4103964106,Department of Planning,Bread of Life Cathedral,38_65,{0C007AC8-F522-4DA2-BE8F-0386C717BBDE},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,f178223b-8034-4ffc-9d7b-72618e01a95d
1423054.72870882,595930.231620563,64,69,501 E. Chase Street,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21202,1423054.72870919,595930.23161943,Designated Landmarks,Johnston Square,12,245101004002002,3,EASTERN,18S UJ 61288 51559,Jamie Williams,4103964106,Department of Planning,Saint Frances Academy,38_67,{F4AA62A7-C5BE-4EBE-A017-82251C21D731},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,e1d71c71-6ba9-477b-bfe2-8f957b7f5b2d
1425304.05065374,590454.726823552,65,70,225 S. Exeter Street,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21202,1425304.05065411,590454.72682243,Designated Landmarks,Little Italy,1,24510302003001,2,SOUTHEASTERN,18S UJ 61936 49876,Jamie Williams,4103964106,Department of Planning,Saint Leo's Church,38_68,{DE342391-AF51-4C96-A6F0-F47C984E491A},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,1fe037b5-e912-4129-8705-845ab2a1a4e5
1414566.02226107,597395.020357648,66,71,1550 N. Fremont Avenue,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21217,1414566.02226144,597395.02035652,Designated Landmarks,Sandtown-Winchester,7,245101501002013,7,WESTERN,18S UJ 58711 52063,Jamie Williams,4103964106,Department of Planning,Saint Peter Claver Church,38_69,{45820223-001C-4599-813A-CEEF28565DCB},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,1a5af0be-da51-41d6-92bd-3610029cbedf
1417486.63026499,595341.871576824,67,72,508 Dolphin Street,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21217,1417486.63026536,595341.87157568,Designated Landmarks,Upton,11,245101702001012,1,CENTRAL,18S UJ 59587 51418,Jamie Williams,4103964106,Department of Planning,Sharp Street United Methodist Church,38_70,{97B57D64-1AC0-4F6A-A8FA-3EDE2E25C3FF},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,72c29f0d-7b2d-487c-88da-8088759fe00d
1431304.64659217,581736.082515488,68,73,1401 Constellation Plaza,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21230,1431304.64659253,581736.08251436,Designated Landmarks,Locust Point Industrial Area,10,245102401002000,9,SOUTHERN,18S UJ 63706 47179,Jamie Williams,4103964106,Department of Planning,Fort McHenry,38_71,{00525EC7-6FA8-4228-B5D8-5B50366858EB},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,bed3804a-2f19-4658-993d-0681b476c789
1419335.49500556,592390.340734485,69,74,415-417 W. Saratoga Street,Y, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21201,1419335.49500594,592390.34073334,Designated Landmarks,Downtown,11,24510401002032,1,CENTRAL,18S UJ 60131 50506,Jamie Williams,4103964106,Department of Planning,G. Krug & Sons,38_72,{2433AFDC-3252-4A0D-902E-99B0732B97A3},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,d03eb963-8b31-4a9e-99ad-954f59374825
1419884.65663689,592305.637819923,70,75,222 N. Howard Street,Y, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21201,1419884.65663728,592305.63781876,Designated Landmarks,Downtown,11,24510401002027,1,CENTRAL,18S UJ 60297 50476,Jamie Williams,4103964106,Department of Planning,Hutzler's Palace Building,38_73,{D9886DB9-59DC-4B5D-88C9-1CF60B433D75},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,31929b97-e116-4023-87a3-3d5408c5acea
1409919.14211916,620254.154101245,71,76,5801 Smith Avenue,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21209,1409919.14211953,620254.1541001,Designated Landmarks,Mount Washington,5,245102715011008,5,NORTHERN,18S UJ 57449 59059,Jamie Williams,4103964106,Department of Planning,"Octagon Building, U.S.F & G",38_74,{F40D3940-5CAA-41CF-A67F-014D57D51FEE},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,f6631d38-161f-420f-b3e0-42222acdcb57
1414619.55791515,580130.935791394,72,77,2614 Annapolis Road,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21230,1414619.55791552,580130.93579027,Designated Landmarks,Westport,10,245102503011023,9,SOUTHERN,18S UJ 58611 46802,Jamie Williams,4103964106,Department of Planning,Mount Auburn Cemetary,38_75,{F14D4E2E-A892-40CF-B305-68C5388B8000},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,ccc19829-474c-45d6-bb71-373a7bccc3ab
1417665.03345148,596292.452024752,73,78,1300 Madison Avenue,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21217,1417665.03345186,596292.45202361,Designated Landmarks,Madison Park,11,245101702001004,1,CENTRAL,18S UJ 59648 51706,Jamie Williams,4103964106,Department of Planning,Booker T. Washington Jr. High School,38_76,{7B808FEC-4928-4D32-A269-DA6E575DBE3C},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,5855e48e-1f9e-4815-9b6d-c60a6e41cabd
1416730.30402174,588888.376937911,74,79,906 Washington Boulevard,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21230,1416730.3040221,588888.37693676,Designated Landmarks,Washington Village,11,245102101001009,9,SOUTHERN,18S UJ 59313 49456,Jamie Williams,4103964106,Department of Planning,Walters Bath House and Engine House #10,38_77,{F7AF234D-8B77-43FF-A670-C52FE8320A6C},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,16b5aacf-eb73-422d-aab2-6c456be04f50
1422769.96320224,594601.643726578,75,80,Buren and Madison Streets,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21202,1422769.96320261,594601.64372544,Designated Landmarks,Penn-Fallsway,12,245101004002010,3,EASTERN,18S UJ 61192 51157,Jamie Williams,4103964106,Department of Planning,Warden's House -Baltimore City Jail,38_78,{2650B15E-B5EE-49C8-8760-284D20EC17BF},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,a4e8895c-a301-480b-b4cf-5f6b5ec989ea
1428008.55672765,588625.825297643,76,81,810-812 S. Ann Street,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21231,1428008.55672802,588625.82529652,Designated Landmarks,Fells Point,1,24510203001026,2,SOUTHEASTERN,18S UJ 62748 49301,Jamie Williams,4103964106,Department of Planning,Robert Long House,38_79,{AE6A11C6-78EF-424B-B580-618E8DC39B01},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,b894b01e-1a0f-4a59-a777-abe4bfac83d8
1416716.26139891,608658.280967565,77,82,830 W. 40th Avenue,N, ,0,2009/03/20 00:00:00+00,38, ,CS,DG_200, ,Baltimore,MD,21211,1416716.26139927,608658.28096643,Designated Landmarks,Roland Park,14,245101307003001,5,NORTHERN,18S UJ 59442 55480,Jamie Williams,4103964106,Department of Planning,Greenway Cottages,38_80,{CBE84A3A-7FB4-4A2D-AFAA-39E3F065391F},http://www.baltimorecity.gov/Government/BoardsandCommissions/HistoricalArchitecturalPreservation/La*,f3b5eb1a-da38-4c89-ac6b-350d6aabd333
